INFO:2020-11-29 17:10:54,081127.0.0.1 - - [29/Nov/2020 17:10:54] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 17:27:03,996https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 17:27:04,006Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 17:27:04,098http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 451
DEBUG:2020-11-29 17:27:04,103Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 17:27:04,288https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:27:31,111Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:27:31,265https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:27:31,280Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:27:31,891https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 17:27:31,904Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 17:27:32,088https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:27:32,175Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 17:27:32,221http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 462
INFO:2020-11-29 17:27:32,224127.0.0.1 - - [29/Nov/2020 17:27:32] "[37mGET /index HTTP/1.1[0m" 200 -
INFO:2020-11-29 17:40:06,656127.0.0.1 - - [29/Nov/2020 17:40:06] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 17:40:10,979Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:40:11,132https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:40:11,146Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:40:11,752https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 17:40:11,773Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 17:40:12,098https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:40:12,186Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 17:40:12,234http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 451
INFO:2020-11-29 17:40:12,268127.0.0.1 - - [29/Nov/2020 17:40:12] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 17:40:34,243Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:40:34,378https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:40:34,391Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:40:34,506https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 17:40:34,515Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 17:40:34,796https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:40:34,885Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 17:40:34,930http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 451
INFO:2020-11-29 17:40:34,932127.0.0.1 - - [29/Nov/2020 17:40:34] "[37mGET /index?alarm=2020-11-29T17%3A41&two=UHHHHHH HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 17:41:35,531Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:41:35,659https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:41:35,679Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:41:35,781https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 17:41:35,790Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 17:41:35,890http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 451
DEBUG:2020-11-29 17:41:35,894Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 17:41:36,094https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:42:02,853Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:42:03,035https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:42:03,048Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 17:42:03,666https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 17:42:03,675Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 17:42:03,881https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 17:42:03,892Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 17:42:03,966http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 451
INFO:2020-11-29 17:42:03,969127.0.0.1 - - [29/Nov/2020 17:42:03] "[37mGET /index HTTP/1.1[0m" 200 -
INFO:2020-11-29 19:20:29,293127.0.0.1 - - [29/Nov/2020 19:20:29] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-11-29 19:20:29,723127.0.0.1 - - [29/Nov/2020 19:20:29] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 19:20:33,215Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 19:20:33,860https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 19:20:33,863Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 19:20:34,441https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 19:20:34,458Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 19:20:34,707https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 19:20:34,861Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 19:20:34,898http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 451
INFO:2020-11-29 19:20:34,918127.0.0.1 - - [29/Nov/2020 19:20:34] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
INFO:2020-11-29 19:22:10,883127.0.0.1 - - [29/Nov/2020 19:22:10] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-11-29 19:22:11,487127.0.0.1 - - [29/Nov/2020 19:22:11] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
DEBUG:2020-11-29 19:22:15,523Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 19:22:15,601https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 19:22:15,605Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 19:22:16,188https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 19:22:16,193Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 19:22:16,459https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 19:22:16,627Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 19:22:16,670http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 451
INFO:2020-11-29 19:22:16,684127.0.0.1 - - [29/Nov/2020 19:22:16] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
INFO:2020-11-29 20:11:17,944127.0.0.1 - - [29/Nov/2020 20:11:17] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-11-29 20:11:18,221127.0.0.1 - - [29/Nov/2020 20:11:18] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-11-29 20:11:18,780127.0.0.1 - - [29/Nov/2020 20:11:18] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
DEBUG:2020-11-29 20:11:22,135Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:11:22,217https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:11:22,220Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:11:22,792https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 20:11:22,807Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 20:11:23,053https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:11:23,210Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 20:11:23,254http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 449
INFO:2020-11-29 20:11:23,263127.0.0.1 - - [29/Nov/2020 20:11:23] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 20:11:42,855Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:11:42,942https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:11:42,946Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:11:43,011https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 20:11:43,013Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 20:11:43,166https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:11:43,258Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 20:11:43,299http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 449
INFO:2020-11-29 20:11:43,300127.0.0.1 - - [29/Nov/2020 20:11:43] "[37mGET /index?alarm=2020-11-29T20%3A12&two=UHHHHHH&news=news&weather=weather HTTP/1.1[0m" 200 -
DEBUG:2020-11-29 20:12:43,559Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:12:43,619https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:12:43,622Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:12:43,676https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 20:12:43,678Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 20:12:43,758http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 455
DEBUG:2020-11-29 20:12:43,760Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 20:12:43,900https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:14:00,577Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:14:00,720https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:14:00,724Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:14:01,325https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-29 20:14:01,329Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-29 20:14:01,503https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:14:01,507Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-29 20:14:01,546http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=London HTTP/1.1" 200 449
INFO:2020-11-29 20:14:01,547127.0.0.1 - - [29/Nov/2020 20:14:01] "[37mGET /index HTTP/1.1[0m" 200 -
INFO:2020-11-29 20:47:35,298127.0.0.1 - - [29/Nov/2020 20:47:35] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-11-29 20:47:35,918127.0.0.1 - - [29/Nov/2020 20:47:35] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-11-29 20:47:36,464127.0.0.1 - - [29/Nov/2020 20:47:36] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
DEBUG:2020-11-29 20:47:40,401Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-29 20:47:40,481https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeathsByDeathDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-29 20:47:40,485Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
